"sample_id","Shannon","Simpson","subject_id","visit_number","sample_body_site","study_full_name","project_name"
"ep432041_k30_mv1d",0.881474084801401,0.518694900388433,"76612bd9a41885add4f6b0b76841dc9c",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep432041_k40_mv1d",0.690810859802632,0.377199657773615,"76612bd9a41885add4f6b0b76841dc9c",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep435885_k10_mv1d",2.46940516290788,0.860730303192253,"858ed4564f11795ec13dda4c10a4d003",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep436435_k10_mv1d",1.67365875535547,0.747527258786275,"76612bd9a41885add4f6b0b76841e76e",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep436435_k20_mv1d",1.10699359996514,0.439214949965404,"76612bd9a41885add4f6b0b76841e76e",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep436435_k30_mv1d",1.71179681575034,0.739212153125858,"76612bd9a41885add4f6b0b76841e76e",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep436435_k40_mv1d",1.10429546039224,0.460049209031432,"76612bd9a41885add4f6b0b76841e76e",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep436435_k50_mv1d",2.06478542078964,0.814731649856438,"76612bd9a41885add4f6b0b76841e76e",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep437943_k10_mv1d",1.51568539406125,0.729047025358139,"76612bd9a41885add4f6b0b76841f05d",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep437943_k20_mv1d",0.458932011388172,0.213546165982263,"76612bd9a41885add4f6b0b76841f05d",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep437943_k30_mv1d",1.30899199219787,0.606851122763754,"76612bd9a41885add4f6b0b76841f05d",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep437943_k40_mv1d",2.88823297684363,0.867140447465026,"76612bd9a41885add4f6b0b76841f05d",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep437943_k50_mv1d",1.44115345754954,0.664183033078567,"76612bd9a41885add4f6b0b76841f05d",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep437943_k60_mv1d",1.68538524998987,0.761185826230125,"76612bd9a41885add4f6b0b76841f05d",6,"vagina","momspi","Integrative Human Microbiome Project"
"ep437943_k70_mv1d",1.76336444135578,0.760571717642201,"76612bd9a41885add4f6b0b76841f05d",7,"vagina","momspi","Integrative Human Microbiome Project"
"ep438112_k10_mv1d",1.89568366955838,0.797833499849333,"88af6472fb03642dd5eaf8cddcbf931d",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep438112_k20_mv1d",1.30848955421526,0.641762843233895,"88af6472fb03642dd5eaf8cddcbf931d",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep438112_k30_mv1d",0.424396447755748,0.161551811762741,"88af6472fb03642dd5eaf8cddcbf931d",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep438112_k40_mv1d",1.46925785043431,0.649775451016511,"88af6472fb03642dd5eaf8cddcbf931d",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep438112_k50_mv1d",1.22293877808232,0.514881487266805,"88af6472fb03642dd5eaf8cddcbf931d",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep438714_k10_mv1d",1.69233838318527,0.686897381671763,"76612bd9a41885add4f6b0b76841fd88",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep438714_k20_mv1d",1.9067318351803,0.805060398183871,"76612bd9a41885add4f6b0b76841fd88",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep438714_k40_mv1d",0.398682355212983,0.166196724682125,"76612bd9a41885add4f6b0b76841fd88",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep438739_k10_mv1d",2.15793011662635,0.826535055886195,"88af6472fb03642dd5eaf8cddcc130f7",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep438739_k20_mv1d",1.51486002554542,0.654837987214616,"88af6472fb03642dd5eaf8cddcc130f7",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep438739_k40_mv1d",2.10439477246258,0.842760551927741,"88af6472fb03642dd5eaf8cddcc130f7",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep438739_k50_mv1d",2.13404798405951,0.839032044237709,"88af6472fb03642dd5eaf8cddcc130f7",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep439098_k10_mv1d",1.63045824951034,0.701913243777242,"88af6472fb03642dd5eaf8cddcc19ebd",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep439098_k20_mv1d",0.513873074147403,0.168960606294759,"88af6472fb03642dd5eaf8cddcc19ebd",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep439098_k30_mv1d",1.67098129830147,0.717152199762188,"88af6472fb03642dd5eaf8cddcc19ebd",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep439098_k40_mv1d",1.16050301592394,0.606435489381132,"88af6472fb03642dd5eaf8cddcc19ebd",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep439098_k50_mv1d",0.789401944337006,0.342019038276558,"88af6472fb03642dd5eaf8cddcc19ebd",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep439098_k60_mv1d",0.976866659657395,0.508285568093984,"88af6472fb03642dd5eaf8cddcc19ebd",6,"vagina","momspi","Integrative Human Microbiome Project"
"ep442697_k10_mv1d",1.51568941983366,0.692393870854312,"88af6472fb03642dd5eaf8cddcc0e6f2",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep442697_k110_mv1d",1.11822286109663,0.524211728527153,"88af6472fb03642dd5eaf8cddcc0e6f2",11,"vagina","momspi","Integrative Human Microbiome Project"
"ep442697_k20_mv1d",1.77359820428823,0.767626868900242,"88af6472fb03642dd5eaf8cddcc0e6f2",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep442697_k30_mv1d",0.777567831631323,0.332388729908385,"88af6472fb03642dd5eaf8cddcc0e6f2",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep442697_k40_mv1d",0.611452505404402,0.288977819323663,"88af6472fb03642dd5eaf8cddcc0e6f2",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep442697_k50_mv1d",0.488618177271026,0.227643626557764,"88af6472fb03642dd5eaf8cddcc0e6f2",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep443695_k10_mv1d",2.34142221353604,0.846479743880208,"858ed4564f11795ec13dda4c10a4e5a0",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep443695_k20_mv1d",1.84285273463368,0.76874226965955,"858ed4564f11795ec13dda4c10a4e5a0",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep445627_k10_mv1d",0.148048905698125,0.0446313669648931,"88af6472fb03642dd5eaf8cddcc1400d",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep445627_k20_mv1d",0.168354917784444,0.0455631830934412,"88af6472fb03642dd5eaf8cddcc1400d",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep445627_k30_mv1d",0.0606166737960476,0.0160609082576727,"88af6472fb03642dd5eaf8cddcc1400d",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep445627_k40_mv1d",0.0694630914349,0.019118712679892,"88af6472fb03642dd5eaf8cddcc1400d",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep445627_k50_mv1d",0.098134193778035,0.0243890933917881,"88af6472fb03642dd5eaf8cddcc1400d",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep446223_k10_mv1d",1.05353192952119,0.570321995733876,"e50d0c183689e4053ccb35f8b29f2b7c",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep446223_k40_mv1d",1.23206458492326,0.638582651764158,"e50d0c183689e4053ccb35f8b29f2b7c",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep450448_k10_mv1d",0.107334142243278,0.0325902689594592,"e50d0c183689e4053ccb35f8b29f3106",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep450448_k30_mv1d",0.253482746537567,0.0831503934556905,"e50d0c183689e4053ccb35f8b29f3106",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep450448_k40_mv1d",0.111903768328533,0.0312133428982468,"e50d0c183689e4053ccb35f8b29f3106",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep450448_k60_mv1d",0.197622437100293,0.0787207966338748,"e50d0c183689e4053ccb35f8b29f3106",6,"vagina","momspi","Integrative Human Microbiome Project"
"ep451035_k10_mv1d",1.25788479087174,0.642387533694711,"858ed4564f11795ec13dda4c10a4f523",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep451329_k10_mv1d",1.17770435320587,0.651735852059472,"e50d0c183689e4053ccb35f8b29f34e2",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep451329_k20_mv1d",0.328827489680178,0.122783832926684,"e50d0c183689e4053ccb35f8b29f34e2",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep451380_k10_mv1d",0.192401854165222,0.0572052207095769,"88af6472fb03642dd5eaf8cddcc16a71",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep451380_k20_mv1d",0.586485090225478,0.299405219144135,"88af6472fb03642dd5eaf8cddcc16a71",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep451380_k30_mv1d",0.661126798690062,0.305815434218802,"88af6472fb03642dd5eaf8cddcc16a71",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep451380_k40_mv1d",0.374898305353698,0.130221950868654,"88af6472fb03642dd5eaf8cddcc16a71",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep451380_k50_mv1d",0.452509322965018,0.231246920184216,"88af6472fb03642dd5eaf8cddcc16a71",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep458322_k10_mv1d",2.21517749529564,0.771241830065359,"e50d0c183689e4053ccb35f8b29f355c",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep458322_k20_mv1d",2.97206910857386,0.929930795847751,"e50d0c183689e4053ccb35f8b29f355c",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep458322_k30_mv1d",1.83522829769178,0.607203051756723,"e50d0c183689e4053ccb35f8b29f355c",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep459065_k10_mv1d",0.741940600372338,0.470648308583192,"e50d0c183689e4053ccb35f8b29f38b3",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep459065_k40_mv1d",0.829554298471694,0.492436308172719,"e50d0c183689e4053ccb35f8b29f38b3",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep459065_k80_mv1d",1.40023164395588,0.595248887851564,"e50d0c183689e4053ccb35f8b29f38b3",8,"vagina","momspi","Integrative Human Microbiome Project"
"ep459223_k10_mv1d",0.650020438258084,0.278391530324684,"76612bd9a41885add4f6b0b768420672",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep459223_k20_mv1d",0.518454934594984,0.179259134565927,"76612bd9a41885add4f6b0b768420672",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep459223_k30_mv1d",1.07789610466793,0.471821187962796,"76612bd9a41885add4f6b0b768420672",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep459223_k50_mv1d",0.229086595118935,0.0832386447412894,"76612bd9a41885add4f6b0b768420672",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep460410_k10_mv1d",0.126874915378882,0.0337489671274668,"858ed4564f11795ec13dda4c10a503b7",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep460410_k20_mv1d",0.131773918757931,0.0370646888092139,"858ed4564f11795ec13dda4c10a503b7",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep460410_k30_mv1d",0.209310104061277,0.0578214502685629,"858ed4564f11795ec13dda4c10a503b7",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep460410_k40_mv1d",0.475475836013424,0.170551763598839,"858ed4564f11795ec13dda4c10a503b7",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep460880_k10_mv1d",1.32438251853143,0.637247971717741,"858ed4564f11795ec13dda4c10a50890",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep460880_k20_mv1d",1.7063613440011,0.728258150837987,"858ed4564f11795ec13dda4c10a50890",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep460880_k30_mv1d",1.6642660905666,0.713236094195739,"858ed4564f11795ec13dda4c10a50890",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep460880_k40_mv1d",1.54801992687843,0.700988608976466,"858ed4564f11795ec13dda4c10a50890",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep460880_k60_mv1d",2.4882465156847,0.887311304387359,"858ed4564f11795ec13dda4c10a50890",6,"vagina","momspi","Integrative Human Microbiome Project"
"ep460880_k70_mv1d",1.12199334567068,0.600631614525361,"858ed4564f11795ec13dda4c10a50890",7,"vagina","momspi","Integrative Human Microbiome Project"
"ep461986_k10_mv1d",0.112912227780861,0.0297662405601182,"e50d0c183689e4053ccb35f8b29f4875",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep461986_k30_mv1d",0.174190067765406,0.0540810700758914,"e50d0c183689e4053ccb35f8b29f4875",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep461986_k60_mv1d",2.25709138102668,0.811791383219955,"e50d0c183689e4053ccb35f8b29f4875",6,"vagina","momspi","Integrative Human Microbiome Project"
"ep462254_k10_mv1d",0.830544454195049,0.442195144199316,"858ed4564f11795ec13dda4c10a51691",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep462254_k20_mv1d",1.09769491081297,0.479091340621297,"858ed4564f11795ec13dda4c10a51691",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep462254_k40_mv1d",2.12632779539273,0.790956743517217,"858ed4564f11795ec13dda4c10a51691",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep463151_k10_mv1d",0.246299019304813,0.0778931937878836,"76612bd9a41885add4f6b0b7684207f1",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep463151_k20_mv1d",0.291438814646225,0.0931884838176075,"76612bd9a41885add4f6b0b7684207f1",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep464472_k10_mv1d",0.981198253201906,0.567159817256636,"858ed4564f11795ec13dda4c10a51cd9",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep464472_k110_mv1d",1.86919000178407,0.739399773516132,"858ed4564f11795ec13dda4c10a51cd9",11,"vagina","momspi","Integrative Human Microbiome Project"
"ep464472_k20_mv1d",0.945839920860303,0.544268916214271,"858ed4564f11795ec13dda4c10a51cd9",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep464472_k30_mv1d",1.27353529106834,0.631070109254031,"858ed4564f11795ec13dda4c10a51cd9",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep464472_k40_mv1d",1.06344653457222,0.607314656790149,"858ed4564f11795ec13dda4c10a51cd9",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep464472_k50_mv1d",0.91043383395085,0.540132354377591,"858ed4564f11795ec13dda4c10a51cd9",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep466802_k10_mv1d",0.579948668046653,0.215632140106903,"858ed4564f11795ec13dda4c10a5231a",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep467840_k10_mv1d",1.53090223586287,0.698026118982863,"e50d0c183689e4053ccb35f8b29f5598",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep467840_k20_mv1d",2.14484442624272,0.829357435282783,"e50d0c183689e4053ccb35f8b29f5598",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep467840_k30_mv1d",2.0787642576291,0.813749921485606,"e50d0c183689e4053ccb35f8b29f5598",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep467840_k40_mv1d",1.76253076376653,0.750150124024286,"e50d0c183689e4053ccb35f8b29f5598",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep470665_k10_mv1d",0.852624904825298,0.39535480977969,"858ed4564f11795ec13dda4c10a534ce",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep470665_k70_mv1d",0.455675151961268,0.139902986628252,"858ed4564f11795ec13dda4c10a534ce",7,"vagina","momspi","Integrative Human Microbiome Project"
"ep470960_k10_mv1d",1.6250631638998,0.721766627843801,"858ed4564f11795ec13dda4c10a53a75",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep470960_k100_mv1d",2.23212499642103,0.81388321778333,"858ed4564f11795ec13dda4c10a53a75",10,"vagina","momspi","Integrative Human Microbiome Project"
"ep470960_k20_mv1d",1.59996444675226,0.622305896831186,"858ed4564f11795ec13dda4c10a53a75",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep470960_k30_mv1d",4.2754367007049,0.962311170062895,"858ed4564f11795ec13dda4c10a53a75",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep470960_k40_mv1d",0.398010669461626,0.156445187669932,"858ed4564f11795ec13dda4c10a53a75",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep473070_k10_mv1d",0.094589513899295,0.0219034423580973,"e50d0c183689e4053ccb35f8b29f59f3",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep473070_k20_mv1d",0.190425163450034,0.0518041602005082,"e50d0c183689e4053ccb35f8b29f59f3",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep473070_k30_mv1d",0.396670227257387,0.10572363550233,"e50d0c183689e4053ccb35f8b29f59f3",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep473070_k40_mv1d",0.139158762081842,0.0349907783671698,"e50d0c183689e4053ccb35f8b29f59f3",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep474224_k10_mv1d",0.955452007809623,0.516077638918089,"88af6472fb03642dd5eaf8cddcc037e1",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep474224_k20_mv1d",0.726067332722834,0.355382178131488,"88af6472fb03642dd5eaf8cddcc037e1",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep474224_k30_mv1d",1.08055077582586,0.525973639044389,"88af6472fb03642dd5eaf8cddcc037e1",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep474224_k40_mv1d",0.312197989674423,0.108188567481417,"88af6472fb03642dd5eaf8cddcc037e1",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep474224_k90_mv1d",1.94244164297248,0.738920181612324,"88af6472fb03642dd5eaf8cddcc037e1",9,"vagina","momspi","Integrative Human Microbiome Project"
"ep474673_k10_mv1d",1.39839961271708,0.544063001776795,"858ed4564f11795ec13dda4c10a5451c",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep474673_k20_mv1d",1.99187203381966,0.767804284467712,"858ed4564f11795ec13dda4c10a5451c",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep474673_k30_mv1d",1.59025796046003,0.650389455469345,"858ed4564f11795ec13dda4c10a5451c",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep479947_k10_mv1d",0.800236947976028,0.426219414707662,"858ed4564f11795ec13dda4c10a54c56",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep479947_k20_mv1d",2.84166941236914,0.888431474468454,"858ed4564f11795ec13dda4c10a54c56",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep479947_k30_mv1d",0.73878328257799,0.291790633608816,"858ed4564f11795ec13dda4c10a54c56",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep481651_k10_mv1d",0.530678299482532,0.290669716750988,"e50d0c183689e4053ccb35f8b29f66e0",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep481651_k20_mv1d",1.32770871840781,0.691244981884482,"e50d0c183689e4053ccb35f8b29f66e0",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep481651_k30_mv1d",1.06140470939262,0.489459596203143,"e50d0c183689e4053ccb35f8b29f66e0",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep481651_k40_mv1d",1.52378099579549,0.684480684121296,"e50d0c183689e4053ccb35f8b29f66e0",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep481651_k50_mv1d",2.30076307898491,0.819264372512508,"e50d0c183689e4053ccb35f8b29f66e0",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep481651_k60_mv1d",0.489553359157595,0.188486220836379,"e50d0c183689e4053ccb35f8b29f66e0",6,"vagina","momspi","Integrative Human Microbiome Project"
"ep482764_k10_mv1d",1.63739573589532,0.73408541023342,"858ed4564f11795ec13dda4c10a55865",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep482764_k100_mv1d",1.03411647048637,0.381856248531668,"858ed4564f11795ec13dda4c10a55865",10,"vagina","momspi","Integrative Human Microbiome Project"
"ep482764_k20_mv1d",1.35822231516225,0.622970843837479,"858ed4564f11795ec13dda4c10a55865",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep482764_k30_mv1d",0.933505461876115,0.471776322778915,"858ed4564f11795ec13dda4c10a55865",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep482764_k40_mv1d",2.06750693342642,0.830112499050205,"858ed4564f11795ec13dda4c10a55865",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep482764_k50_mv1d",0.878009352231036,0.498732983222844,"858ed4564f11795ec13dda4c10a55865",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep483200_k10_mv1d",2.27862146930931,0.860064923834992,"e50d0c183689e4053ccb35f8b29f6f42",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep483200_k20_mv1d",1.91132034502976,0.765326957997375,"e50d0c183689e4053ccb35f8b29f6f42",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep483200_k30_mv1d",1.40100220358235,0.622094314969348,"e50d0c183689e4053ccb35f8b29f6f42",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep483200_k40_mv1d",2.28977926459692,0.853249053336946,"e50d0c183689e4053ccb35f8b29f6f42",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep483200_k50_mv1d",2.08763595638925,0.751965973870389,"e50d0c183689e4053ccb35f8b29f6f42",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep483320_k10_mv1d",0.327492024397368,0.128052564201828,"858ed4564f11795ec13dda4c10a56808",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep483776_k10_mv1d",0.92059300250097,0.479385081255037,"e50d0c183689e4053ccb35f8b29f722f",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep483776_k20_mv1d",1.12016957574753,0.565017260121398,"e50d0c183689e4053ccb35f8b29f722f",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep483776_k30_mv1d",1.78297839090779,0.731552406087943,"e50d0c183689e4053ccb35f8b29f722f",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep483776_k40_mv1d",1.23020671362401,0.440627692562913,"e50d0c183689e4053ccb35f8b29f722f",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep483881_k10_mv1d",1.60788148813947,0.719188479083349,"858ed4564f11795ec13dda4c10a56c83",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep483881_k20_mv1d",1.75864036730456,0.783507129098385,"858ed4564f11795ec13dda4c10a56c83",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep483881_k30_mv1d",1.31725927665589,0.575956819620184,"858ed4564f11795ec13dda4c10a56c83",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep483881_k40_mv1d",2.46835440575651,0.881160431052911,"858ed4564f11795ec13dda4c10a56c83",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep483881_k50_mv1d",0.564586115529719,0.297172362537843,"858ed4564f11795ec13dda4c10a56c83",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep483881_k60_mv1d",0.218413107880902,0.0802287716731011,"858ed4564f11795ec13dda4c10a56c83",6,"vagina","momspi","Integrative Human Microbiome Project"
"ep485566_k10_mv1d",0.377798620037059,0.105351053122517,"e50d0c183689e4053ccb35f8b29f8155",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep485566_k20_mv1d",0.0628005746473231,0.0147993962903145,"e50d0c183689e4053ccb35f8b29f8155",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep485566_k30_mv1d",3.01473443565806,0.939752045012283,"e50d0c183689e4053ccb35f8b29f8155",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep487163_k10_mv1d",0.339001190197946,0.130138301017354,"858ed4564f11795ec13dda4c10a56ccc",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep487163_k100_mv1d",0.760262946068314,0.253180793661635,"858ed4564f11795ec13dda4c10a56ccc",10,"vagina","momspi","Integrative Human Microbiome Project"
"ep487163_k20_mv1d",0.904545406094022,0.538805552894271,"858ed4564f11795ec13dda4c10a56ccc",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep487163_k30_mv1d",1.75099239241119,0.646253057590814,"858ed4564f11795ec13dda4c10a56ccc",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep488403_k10_mv1d",0.165368579797934,0.0634986374787485,"858ed4564f11795ec13dda4c10a57378",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep488403_k100_mv1d",1.96386280528241,0.792470282770092,"858ed4564f11795ec13dda4c10a57378",10,"vagina","momspi","Integrative Human Microbiome Project"
"ep488403_k110_mv1d",0.511864247137459,0.300109403621187,"858ed4564f11795ec13dda4c10a57378",11,"vagina","momspi","Integrative Human Microbiome Project"
"ep488403_k20_mv1d",0.277089326514481,0.116600311417756,"858ed4564f11795ec13dda4c10a57378",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep488403_k30_mv1d",0.434546675130452,0.158493361877951,"858ed4564f11795ec13dda4c10a57378",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep488403_k40_mv1d",0.702735129878663,0.305945965251292,"858ed4564f11795ec13dda4c10a57378",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep489199_k10_mv1d",0.651712793658825,0.262166327854397,"858ed4564f11795ec13dda4c10a57d2c",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep489199_k100_mv1d",2.24377468326085,0.772981692338881,"858ed4564f11795ec13dda4c10a57d2c",10,"vagina","momspi","Integrative Human Microbiome Project"
"ep489199_k20_mv1d",0.654882810167795,0.290840944639073,"858ed4564f11795ec13dda4c10a57d2c",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep489199_k30_mv1d",0.275865239428014,0.106825107398767,"858ed4564f11795ec13dda4c10a57d2c",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep489199_k40_mv1d",0.492954996201594,0.175999235731691,"858ed4564f11795ec13dda4c10a57d2c",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep491548_k10_mv1d",0.891269385221396,0.30438505956865,"e50d0c183689e4053ccb35f8b29f87d8",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep491548_k20_mv1d",0.501493156508429,0.148658921964057,"e50d0c183689e4053ccb35f8b29f87d8",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep491548_k30_mv1d",0.474217184491701,0.15010294445772,"e50d0c183689e4053ccb35f8b29f87d8",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep491548_k40_mv1d",2.73629575729968,0.875313081196614,"e50d0c183689e4053ccb35f8b29f87d8",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep491548_k50_mv1d",1.23215865547525,0.577115895745332,"e50d0c183689e4053ccb35f8b29f87d8",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep491548_k60_mv1d",2.41093678107005,0.811830798339676,"e50d0c183689e4053ccb35f8b29f87d8",6,"vagina","momspi","Integrative Human Microbiome Project"
"ep491593_k10_mv1d",1.19060570821527,0.479996986343664,"858ed4564f11795ec13dda4c10a5881d",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep491593_k20_mv1d",0.907019167431514,0.370867971943326,"858ed4564f11795ec13dda4c10a5881d",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep492275_k20_mv1d",0.830477182384998,0.394607108326128,"858ed4564f11795ec13dda4c10a592f5",2,"vagina","momspi","Integrative Human Microbiome Project"
